frequency,comm_auth,tfidf_title,tfidf_citance_avg,tfidf_citance_max,wmd_title,wmd_citance_avg,wmd_citance_max,len_citance_avg,len_citance_max,vad_pos_max,vad_neg_max,vad_neu_max,vad_com_max,vad_pos_avg,vad_neg_avg,vad_neu_avg,vad_com_avg,label
1,0,0.0,0.0,0.0,0.46207387326800614,0.42903336534708997,0.42903336534708997,188.0,188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.43535762265265454,0.5253721259275953,0.5253721259275953,179.0,179,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.5274637454710052,0.41368241952126394,0.41368241952126394,275.0,275,0.107,0.0,0.893,0.4019,0.107,0.0,0.893,0.4019,0,
1,0,0.07030492086459504,0.07357474610589511,0.07357474610589511,0.3761323109234503,0.5074150461150946,0.5074150461150946,108.0,108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4503568087479602,0.5761475926610501,0.5761475926610501,156.0,156,0.198,0.0,0.802,0.4939,0.198,0.0,0.802,0.4939,0,
1,0,0.0,0.0,0.0,0.653618815381419,0.48265839320949905,0.48265839320949905,201.0,201,0.16,0.073,0.767,0.3612,0.16,0.073,0.767,0.3612,0,
1,0,0.0,0.0,0.0,0.563371038191562,0.45481915060731337,0.45481915060731337,309.0,309,0.072,0.051,0.878,0.2263,0.072,0.051,0.878,0.2263,1,
1,0,0.0,0.0,0.0,0.443661981181941,0.5081644330064417,0.5081644330064417,355.0,355,0.066,0.0,0.934,0.4767,0.066,0.0,0.934,0.4767,0,
1,0,0.10163066979112656,0.0872390642601843,0.0872390642601843,0.4934381598689541,0.5194446640784796,0.5194446640784796,386.0,386,0.048,0.0,0.952,0.4404,0.048,0.0,0.952,0.4404,0,
1,0,0.19431434016858146,0.15409470239338094,0.15409470239338094,0.47008959659457417,0.4340345949688557,0.4340345949688557,217.0,217,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.44162186730615843,0.5709150712922377,0.5709150712922377,234.0,234,0.227,0.057,0.716,0.6908,0.227,0.057,0.716,0.6908,0,
1,0,0.0,0.0872390642601843,0.0872390642601843,0.4462342003905935,0.5236858696099862,0.5236858696099862,384.0,384,0.048,0.0,0.952,0.4404,0.048,0.0,0.952,0.4404,0,
1,0,0.0,0.0,0.0,0.9619787189790172,0.4689689664676462,0.4689689664676462,200.0,200,0.16,0.073,0.767,0.3612,0.16,0.073,0.767,0.3612,0,
1,0,0.0,0.0,0.0,0.5473180740203912,0.47203991295031816,0.47203991295031816,278.0,278,0.0,0.118,0.882,-0.5859,0.0,0.118,0.882,-0.5859,0,
1,0,0.06261451546913585,0.0,0.0,0.4960442306513203,0.467598261717695,0.467598261717695,153.0,153,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.11234277891542777,0.0,0.0,0.5399069272062745,0.49692936951646843,0.49692936951646843,187.0,187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4328961568737656,0.4178484553937436,0.4178484553937436,275.0,275,0.233,0.044,0.723,0.7964,0.233,0.044,0.723,0.7964,0,
1,0,0.07030492086459506,0.0,0.0,0.4756497592563585,0.4551182705002795,0.4551182705002795,150.0,150,0.325,0.0,0.675,0.7717,0.325,0.0,0.675,0.7717,0,
1,0,0.0,0.07635037718028538,0.07635037718028538,0.55944301537472,0.5144644051251996,0.5144644051251996,210.0,210,0.05,0.0,0.95,0.2023,0.05,0.0,0.95,0.2023,0,
1,0,0.0,0.0,0.0,0.5307071468389291,0.5298703550462553,0.5298703550462553,276.0,276,0.147,0.0,0.853,0.6908,0.147,0.0,0.853,0.6908,0,
1,0,0.0,0.0,0.0,0.4959398146883075,0.5385641481258138,0.5385641481258138,182.0,182,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.5447930603061341,0.5048319251692671,0.5048319251692671,289.0,289,0.185,0.0,0.815,0.8126,0.185,0.0,0.815,0.8126,0,
1,0,0.0,0.0,0.0,0.4968831564069172,0.5759823401254086,0.5759823401254086,210.0,210,0.07,0.0,0.93,0.2023,0.07,0.0,0.93,0.2023,0,
1,0,0.0,0.0,0.0,0.43083321323870016,0.44356852036891703,0.44356852036891703,206.0,206,0.097,0.0,0.903,0.4019,0.097,0.0,0.903,0.4019,0,
1,0,0.0,0.0,0.0,0.6438860717029925,0.40688316862313456,0.40688316862313456,428.0,428,0.197,0.0,0.803,0.9136,0.197,0.0,0.803,0.9136,0,
1,0,0.0,0.0,0.0,0.5115627589799907,0.4951840035581478,0.4951840035581478,201.0,201,0.088,0.0,0.912,0.4404,0.088,0.0,0.912,0.4404,0,
1,0,0.0,0.0,0.0,0.4516715942097862,0.5021394296304726,0.5021394296304726,284.0,284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.410392170671141,0.5796537550684822,0.5796537550684822,215.0,215,0.07,0.0,0.93,0.2023,0.07,0.0,0.93,0.2023,0,
1,0,0.0,0.05399650954704321,0.05399650954704321,0.5470391265906579,0.4900325202570369,0.4900325202570369,148.0,148,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0872390642601843,0.0872390642601843,0.4698560497457326,0.519459206142333,0.519459206142333,382.0,382,0.048,0.0,0.952,0.4404,0.048,0.0,0.952,0.4404,0,
1,0,0.09349477497536716,0.06261451546913585,0.06261451546913585,0.5843634227462685,0.43175820017495936,0.43175820017495936,418.0,418,0.065,0.0,0.935,0.4767,0.065,0.0,0.935,0.4767,0,
1,0,0.0,0.0,0.0,0.5293284113369324,0.4424162783879935,0.4424162783879935,239.0,239,0.322,0.0,0.678,0.886,0.322,0.0,0.678,0.886,0,
1,0,0.0,0.0,0.0,0.5369358973382653,0.5132217554072578,0.5132217554072578,358.0,358,0.066,0.0,0.934,0.4767,0.066,0.0,0.934,0.4767,0,
1,0,0.0,0.0,0.0,0.4427893882722805,0.4876825504689261,0.4876825504689261,257.0,257,0.072,0.06,0.868,0.128,0.072,0.06,0.868,0.128,0,
1,0,0.09349477497536716,0.06261451546913585,0.06261451546913585,0.524701240163465,0.4504177325904954,0.4504177325904954,415.0,415,0.065,0.0,0.935,0.4767,0.065,0.0,0.935,0.4767,0,
1,0,0.0,0.1159213721352773,0.1159213721352773,0.46450321498243213,0.44701603711155263,0.44701603711155263,178.0,178,0.2,0.0,0.8,0.7184,0.2,0.0,0.8,0.7184,0,
1,0,0.11234277891542777,0.13624937326086997,0.13624937326086997,0.6042319188546372,0.40709999552075826,0.40709999552075826,481.0,481,0.04,0.0,0.96,0.4019,0.04,0.0,0.96,0.4019,0,
1,0,0.07734781234369076,0.0,0.0,0.4522346494342993,0.5027061315857099,0.5027061315857099,210.0,210,0.144,0.0,0.856,0.6369,0.144,0.0,0.856,0.6369,0,
1,0,0.0,0.0,0.0,0.5099247616121766,0.4610368466209358,0.4610368466209358,150.0,150,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.40766517485148007,0.5159345052218571,0.5159345052218571,200.0,200,0.182,0.0,0.818,0.7184,0.182,0.0,0.818,0.7184,0,
1,0,0.0,0.0,0.0,0.5735250138290969,0.5266186442412694,0.5266186442412694,276.0,276,0.172,0.035,0.793,0.7358,0.172,0.035,0.793,0.7358,1,
1,0,0.0,0.05399650954704321,0.05399650954704321,0.4683304004582122,0.4857296081690664,0.4857296081690664,147.0,147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
2,0,0.0,0.0,0.0,0.46976888560571495,0.6378741194999892,0.7810105684292122,100.5,195,0.154,0.0,1.0,0.6369,0.077,0.0,0.923,0.31845,0,
1,0,0.0,0.0,0.0,0.4997616088844834,0.6695556408010896,0.6695556408010896,196.0,196,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4667639700469913,0.4018624406345239,0.4018624406345239,213.0,213,0.0,0.11,0.89,-0.5719,0.0,0.11,0.89,-0.5719,0,
1,0,0.0,0.045471247322704834,0.045471247322704834,0.4770774529644331,0.5066282638672932,0.5066282638672932,284.0,284,0.111,0.0,0.889,0.5423,0.111,0.0,0.889,0.5423,1,
1,0,0.0,0.0,0.0,0.3903645311581333,0.47336073910020626,0.47336073910020626,345.0,345,0.056,0.05,0.894,0.0772,0.056,0.05,0.894,0.0772,0,
1,0,0.0,0.0,0.0,0.5206237392443677,0.6057811906464657,0.6057811906464657,150.0,150,0.198,0.0,0.802,0.4939,0.198,0.0,0.802,0.4939,0,
1,0,0.0,0.048174158419515015,0.048174158419515015,0.47534161460023644,0.5401917460517297,0.5401917460517297,214.0,214,0.062,0.0,0.938,0.3182,0.062,0.0,0.938,0.3182,0,
1,0,0.0,0.0,0.0,0.5631865423232322,0.4621618902979404,0.4621618902979404,168.0,168,0.105,0.0,0.895,0.4019,0.105,0.0,0.895,0.4019,0,
1,0,0.0,0.0,0.0,0.44155142936540803,0.5344420042477341,0.5344420042477341,280.0,280,0.147,0.0,0.853,0.6908,0.147,0.0,0.853,0.6908,0,
1,0,0.0,0.0,0.0,0.49561987937394186,0.4576916926654702,0.4576916926654702,168.0,168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.06261451546913585,0.06261451546913585,0.5095364296091305,0.44728456442084924,0.44728456442084924,415.0,415,0.065,0.0,0.935,0.4767,0.065,0.0,0.935,0.4767,0,
1,0,0.0,0.0,0.0,0.35927481672177847,0.5127442809985205,0.5127442809985205,159.0,159,0.103,0.0,0.897,0.34,0.103,0.0,0.897,0.34,1,
1,0,0.0,0.0,0.0,0.6313561969217328,0.6798720350581238,0.6798720350581238,193.0,193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.5251899808348715,0.41989548467967236,0.41989548467967236,275.0,275,0.233,0.044,0.723,0.7964,0.233,0.044,0.723,0.7964,0,
1,0,0.0,0.0,0.0,0.5181719009007655,0.5717707219107819,0.5717707219107819,211.0,211,0.07,0.0,0.93,0.2023,0.07,0.0,0.93,0.2023,0,
1,0,0.0,0.0,0.0,0.587755827644272,0.5205184369031104,0.5205184369031104,115.0,115,0.143,0.0,0.857,0.3612,0.143,0.0,0.857,0.3612,0,
1,0,0.0,0.0,0.0,0.619164245439378,0.5088564157975375,0.5088564157975375,118.0,118,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.0,0.0,0.0,0.49198123038175,0.43112755994565194,0.43112755994565194,298.0,298,0.146,0.144,0.71,0.0258,0.146,0.144,0.71,0.0258,0,
1,0,0.06261451546913585,0.0,0.0,0.5115783677293384,0.5207597057566001,0.5207597057566001,103.0,103,0.14,0.099,0.76,0.1779,0.14,0.099,0.76,0.1779,0,
1,0,0.0,0.0,0.0,0.509325298514657,0.3782246633220914,0.3782246633220914,252.0,252,0.11,0.0,0.89,0.4019,0.11,0.0,0.89,0.4019,0,
1,0,0.0,0.0,0.0,0.5065087016788646,0.44665510455008617,0.44665510455008617,302.0,302,0.055,0.0,0.945,0.34,0.055,0.0,0.945,0.34,0,
1,0,0.0,0.0,0.0,0.42112766624296455,0.43574875568464716,0.43574875568464716,185.0,185,0.071,0.0,0.929,0.2617,0.071,0.0,0.929,0.2617,1,
1,0,0.0,0.0,0.0,0.47519289808740517,0.5712841554577079,0.5712841554577079,231.0,231,0.227,0.057,0.716,0.6908,0.227,0.057,0.716,0.6908,0,
1,0,0.0,0.07635037718028538,0.07635037718028538,0.4485311811570224,0.5146736288400283,0.5146736288400283,211.0,211,0.05,0.0,0.95,0.2023,0.05,0.0,0.95,0.2023,0,
1,0,0.0,0.0,0.0,0.4461645452645006,0.5307506478114902,0.5307506478114902,278.0,278,0.147,0.0,0.853,0.6908,0.147,0.0,0.853,0.6908,0,
1,0,0.0,0.0,0.0,0.44092172239177335,0.5001468646166143,0.5001468646166143,117.0,117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.1908740661302035,0.038940428458226636,0.038940428458226636,0.5303363681830543,0.5134737569716926,0.5134737569716926,357.0,357,0.114,0.0,0.886,0.7003,0.114,0.0,0.886,0.7003,0,
1,0,0.0,0.0,0.0,0.5790669893284399,0.5439121859579377,0.5439121859579377,199.0,199,0.0,0.088,0.912,-0.3612,0.0,0.088,0.912,-0.3612,0,
1,0,0.0,0.0,0.0,0.5463974858645766,0.5084677205786257,0.5084677205786257,168.0,168,0.099,0.178,0.724,-0.34,0.099,0.178,0.724,-0.34,0,
1,0,0.0,0.0,0.0,0.5248121197120958,0.4731975769306222,0.4731975769306222,308.0,308,0.072,0.051,0.878,0.2263,0.072,0.051,0.878,0.2263,0,
1,0,0.0,0.0,0.0,0.5431434981564395,0.6667625367388301,0.6667625367388301,195.0,195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4419169963286919,0.5677692593609729,0.5677692593609729,164.0,164,0.178,0.075,0.747,0.4377,0.178,0.075,0.747,0.4377,0,
1,0,0.0,0.0,0.0,0.4263286215210342,0.4671912068257682,0.4671912068257682,137.0,137,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4929064941841352,0.6595364086593123,0.6595364086593123,178.0,178,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.6197686617994304,0.4183540870583184,0.4183540870583184,166.0,166,0.0,0.319,0.681,-0.836,0.0,0.319,0.681,-0.836,0,
1,0,0.0,0.0,0.0,0.4677133460793229,0.5000872368094325,0.5000872368094325,206.0,206,0.1,0.0,0.9,0.4404,0.1,0.0,0.9,0.4404,0,
1,0,0.0,0.06056186021915364,0.06056186021915364,0.6326938117013995,0.6129020651799804,0.6129020651799804,167.0,167,0.062,0.0,0.938,0.2023,0.062,0.0,0.938,0.2023,1,
1,0,0.06056186021915366,0.0,0.0,0.44472799920877465,0.43763557203863246,0.43763557203863246,195.0,195,0.205,0.0,0.795,0.7351,0.205,0.0,0.795,0.7351,0,
1,0,0.0,0.0,0.0,0.787046007952971,0.540950658253338,0.540950658253338,278.0,278,0.147,0.0,0.853,0.6908,0.147,0.0,0.853,0.6908,0,
1,0,0.0,0.0,0.0,0.45565678098767043,0.441652254837002,0.441652254837002,208.0,208,0.097,0.0,0.903,0.4019,0.097,0.0,0.903,0.4019,0,
1,0,0.0,0.10658510262542636,0.10658510262542636,0.5122468645243523,0.4672890460559947,0.4672890460559947,212.0,212,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4904006379170753,0.47965273595183083,0.47965273595183083,72.0,72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.14194303200855046,0.0,0.0,0.44940477050818683,0.5133899876937842,0.5133899876937842,193.0,193,0.0,0.071,0.929,-0.2263,0.0,0.071,0.929,-0.2263,0,
1,0,0.0,0.20198054404496119,0.20198054404496119,0.4521852457769162,0.5864019999649287,0.5864019999649287,204.0,204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.29121941856368966,0.0,0.0,0.24978683135507163,0.4436003441673419,0.4436003441673419,116.0,116,0.061,0.0,0.939,0.0258,0.061,0.0,0.939,0.0258,0,
1,0,0.0,0.0,0.0,0.24627395931054424,0.3250016426952543,0.3250016426952543,139.0,139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.15064018498706508,0.11026666772684375,0.11026666772684375,0.25926671124690487,0.27020753693884875,0.27020753693884875,268.0,268,0.109,0.0,0.891,0.5267,0.109,0.0,0.891,0.5267,1,
1,0,0.29121941856368966,0.0,0.0,0.2076458404600159,0.466861409921986,0.466861409921986,140.0,140,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.5023287782256717,0.16836842163679844,0.16836842163679844,0.2402317493321178,0.3794661900952371,0.3794661900952371,160.0,160,0.103,0.0,0.897,0.4588,0.103,0.0,0.897,0.4588,1,
1,0,0.0,0.0,0.0,0.43354264615111243,0.4331010418038391,0.4331010418038391,407.0,407,0.082,0.0,0.918,0.6908,0.082,0.0,0.918,0.6908,1,
1,0,0.11234277891542777,0.12631460871586422,0.12631460871586422,0.22422039557215143,0.40361078082057006,0.40361078082057006,162.0,162,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4106056497551715,0.47364399729982243,0.47364399729982243,188.0,188,0.078,0.096,0.827,-0.1779,0.078,0.096,0.827,-0.1779,1,
1,0,0.08176804146599938,0.16836842163679844,0.16836842163679844,0.34722726991757574,0.3794455245564293,0.3794455245564293,160.0,160,0.103,0.0,0.897,0.4588,0.103,0.0,0.897,0.4588,1,
1,0,0.1273595297947935,0.0,0.0,0.28422157002539106,0.3928725736767454,0.3928725736767454,162.0,162,0.078,0.0,0.922,0.1779,0.078,0.0,0.922,0.1779,1,
1,0,0.0,0.0,0.0,0.3056121348339899,0.40453338873856637,0.40453338873856637,165.0,165,0.078,0.0,0.922,0.1779,0.078,0.0,0.922,0.1779,0,
1,0,0.08704446792504217,0.0,0.0,0.35135287628662415,0.5031582855223441,0.5031582855223441,191.0,191,0.062,0.0,0.938,0.2732,0.062,0.0,0.938,0.2732,0,
1,0,0.0,0.0,0.0,0.28813347063693645,0.4195962792901124,0.4195962792901124,95.0,95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.3563004293331381,0.2523342014336961,0.2523342014336961,0.22995584124642443,0.3779941837812177,0.3779941837812177,85.0,85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.3483515944921593,0.35871997012999446,0.35871997012999446,235.0,235,0.123,0.0,0.877,0.4939,0.123,0.0,0.877,0.4939,1,
1,0,0.0,0.0,0.0,0.29038625876762275,0.3565895288368546,0.3565895288368546,320.0,320,0.212,0.0,0.788,0.9023,0.212,0.0,0.788,0.9023,0,
1,0,0.11234277891542777,0.12631460871586422,0.12631460871586422,0.24684641146931013,0.4033521594051884,0.4033521594051884,162.0,162,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4358061298115095,0.33959358286388874,0.33959358286388874,272.0,272,0.0,0.083,0.917,-0.5719,0.0,0.083,0.917,-0.5719,1,
1,0,0.0,0.0,0.0,0.44233834545270406,0.3939805905416253,0.3939805905416253,112.0,112,0.0,0.104,0.896,-0.296,0.0,0.104,0.896,-0.296,0,
1,0,0.0,0.0,0.0,0.3478833275085288,0.3389879646138114,0.3389879646138114,318.0,318,0.024,0.051,0.925,-0.296,0.024,0.051,0.925,-0.296,0,
1,0,0.0,0.0,0.0,0.5986739436758538,0.3446725297500267,0.3446725297500267,321.0,321,0.024,0.051,0.925,-0.296,0.024,0.051,0.925,-0.296,0,
1,0,0.0,0.0,0.0,0.485841782356713,0.4025674687030477,0.4025674687030477,126.0,126,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,
1,0,0.0,0.0,0.0,0.3985962248017615,0.4026540386753544,0.4026540386753544,126.0,126,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.2965172682417339,0.40261014312012683,0.40261014312012683,126.0,126,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,1.0102773276483525,0.35668164544817044,0.35668164544817044,320.0,320,0.212,0.0,0.788,0.9023,0.212,0.0,0.788,0.9023,0,
1,0,0.0,0.0,0.0,0.511115112730884,0.3565075612943244,0.3565075612943244,320.0,320,0.212,0.0,0.788,0.9023,0.212,0.0,0.788,0.9023,0,
1,0,0.0,0.0,0.0,0.29138181418567655,0.3964797119869762,0.3964797119869762,117.0,117,0.0,0.095,0.905,-0.2732,0.0,0.095,0.905,-0.2732,0,
1,0,0.0,0.0,0.0,0.4804821608988363,0.2869617103755226,0.2869617103755226,303.0,303,0.108,0.0,0.892,0.6908,0.108,0.0,0.892,0.6908,1,
1,0,0.0,0.06461633317274762,0.06461633317274762,0.3443760235289143,0.4391374772847269,0.4391374772847269,199.0,199,0.088,0.064,0.847,-0.0772,0.088,0.064,0.847,-0.0772,1,
1,0,0.0,0.06461633317274762,0.06461633317274762,0.5206917670943253,0.43903696842986617,0.43903696842986617,199.0,199,0.088,0.064,0.847,-0.0772,0.088,0.064,0.847,-0.0772,1,
1,0,0.0,0.0,0.0,0.4747348608817849,0.47775682887518733,0.47775682887518733,192.0,192,0.091,0.0,0.909,0.3612,0.091,0.0,0.909,0.3612,0,
1,0,0.0,0.0,0.0,0.4460557702670912,0.43503815211796076,0.43503815211796076,205.0,205,0.167,0.0,0.833,0.6597,0.167,0.0,0.833,0.6597,1,
1,0,0.0,0.0,0.0,0.4256531003723425,0.5113295745507828,0.5113295745507828,153.0,153,0.095,0.0,0.905,0.3182,0.095,0.0,0.905,0.3182,0,
1,0,0.0,0.0,0.0,0.32879940273132474,0.40513531043915113,0.40513531043915113,160.0,160,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.1443835552773867,0.0,0.0,0.354078472345212,0.5391472935515569,0.5391472935515569,212.0,212,0.087,0.0,0.913,0.2732,0.087,0.0,0.913,0.2732,0,
1,0,0.11521554337793122,0.0,0.0,0.45590883462018805,0.5392760940242864,0.5392760940242864,213.0,213,0.087,0.0,0.913,0.2732,0.087,0.0,0.913,0.2732,0,
1,0,0.0,0.0,0.0,0.35214136395582196,0.5256566235052966,0.5256566235052966,325.0,325,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.17077611319011649,0.0,0.0,0.3968278025757968,0.525987865779496,0.525987865779496,325.0,325,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.6410905672089642,0.579677787878116,0.579677787878116,71.0,71,0.238,0.0,0.762,0.3612,0.238,0.0,0.762,0.3612,1,
1,0,0.1273595297947935,0.08340941143953931,0.08340941143953931,0.3079169183682455,0.5782836576004462,0.5782836576004462,99.0,99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.494572355530686,0.48997525469115005,0.48997525469115005,214.0,214,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.5497979227037935,0.5683243541899239,0.5683243541899239,115.0,115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.11521554337793122,0.1273595297947935,0.1273595297947935,0.3590385088324372,0.42679509875093763,0.42679509875093763,70.0,70,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.0,0.0,0.4839145527101008,0.5767365312299547,0.5767365312299547,116.0,116,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,
1,0,0.0,0.15583663956455512,0.15583663956455512,0.562751875387738,0.29031958557092225,0.29031958557092225,175.0,175,0.119,0.0,0.881,0.4019,0.119,0.0,0.881,0.4019,0,
1,0,0.0,0.15583663956455512,0.15583663956455512,0.4814854287157032,0.2912753494795843,0.2912753494795843,175.0,175,0.119,0.0,0.881,0.4019,0.119,0.0,0.881,0.4019,0,
1,0,0.0,0.0,0.0,0.46354423324385147,0.34647888994421094,0.34647888994421094,405.0,405,0.073,0.141,0.786,-0.6486,0.073,0.141,0.786,-0.6486,0,
1,0,0.0,0.0,0.0,0.4420422774092643,0.3919598540272012,0.3919598540272012,336.0,336,0.047,0.071,0.882,-0.3158,0.047,0.071,0.882,-0.3158,0,
1,0,0.0570065534192356,0.037328422263641116,0.037328422263641116,0.3953579038777871,0.3871919092066032,0.3871919092066032,239.0,239,0.085,0.041,0.874,0.1531,0.085,0.041,0.874,0.1531,0,
1,0,0.10397839113249145,0.17865830702611568,0.17865830702611568,0.43271178920676057,0.4153871981186495,0.4153871981186495,382.0,382,0.04,0.091,0.87,-0.4019,0.04,0.091,0.87,-0.4019,0,
1,0,0.04604360647426782,0.062442356497606835,0.062442356497606835,0.3275298656923196,0.3309519090840513,0.3309519090840513,263.0,263,0.193,0.0,0.807,0.7845,0.193,0.0,0.807,0.7845,0,
1,0,0.0,0.0,0.0,0.43521102742731615,0.420665970663748,0.420665970663748,221.0,221,0.139,0.0,0.861,0.4915,0.139,0.0,0.861,0.4915,0,
1,0,0.0,0.0,0.0,0.4626145953661252,0.4461348848405049,0.4461348848405049,155.0,155,0.08,0.0,0.92,0.2732,0.08,0.0,0.92,0.2732,0,
1,0,0.0,0.03154988250067439,0.03154988250067439,0.41169177704486326,0.37281603325480744,0.37281603325480744,253.0,253,0.195,0.062,0.744,0.4939,0.195,0.062,0.744,0.4939,0,
1,0,0.0,0.03221398876475122,0.03221398876475122,0.34088769205862596,0.36997287829078784,0.36997287829078784,252.0,252,0.195,0.062,0.744,0.4939,0.195,0.062,0.744,0.4939,0,
1,0,0.0,0.062442356497606835,0.062442356497606835,0.4326552063546997,0.33103283524829313,0.33103283524829313,263.0,263,0.193,0.0,0.807,0.7845,0.193,0.0,0.807,0.7845,1,
1,0,0.0,0.07570470397128434,0.07570470397128434,0.45139437589365816,0.3385569214241399,0.3385569214241399,179.0,179,0.215,0.223,0.561,-0.3182,0.215,0.223,0.561,-0.3182,1,
1,0,0.0,0.07570470397128434,0.07570470397128434,0.36916943136587566,0.3387672370819531,0.3387672370819531,179.0,179,0.215,0.223,0.561,-0.3182,0.215,0.223,0.561,-0.3182,1,
1,0,0.0,0.0,0.0,0.4304892386884059,0.3521954956117664,0.3521954956117664,205.0,205,0.252,0.0,0.748,0.7947,0.252,0.0,0.748,0.7947,0,
1,0,0.13558556035955993,0.041007060023442815,0.041007060023442815,0.3152291976732033,0.4432195978578866,0.4432195978578866,142.0,142,0.095,0.0,0.905,0.2732,0.095,0.0,0.905,0.2732,0,
1,0,0.16925558541332264,0.04604360647426782,0.04604360647426782,0.3605205911627851,0.3475407201258328,0.3475407201258328,137.0,137,0.414,0.0,0.586,0.802,0.414,0.0,0.586,0.802,0,
1,0,0.050656087645095244,0.0,0.0,0.39198271090938996,0.4209514526772715,0.4209514526772715,221.0,221,0.139,0.0,0.861,0.4915,0.139,0.0,0.861,0.4915,0,
1,0,0.0,0.0,0.0,0.5187246102171429,0.3583047388334858,0.3583047388334858,286.0,286,0.035,0.113,0.851,-0.5927,0.035,0.113,0.851,-0.5927,0,
1,0,0.06655924660794856,0.0,0.0,0.4624368877951948,0.43655635455953196,0.43655635455953196,200.0,200,0.167,0.0,0.833,0.7003,0.167,0.0,0.833,0.7003,0,
1,0,0.0,0.0,0.0,0.43714217555495327,0.3624497250977267,0.3624497250977267,181.0,181,0.182,0.089,0.728,0.2023,0.182,0.089,0.728,0.2023,0,
1,0,0.03966274942049731,0.0,0.0,0.3081074351817377,0.4418296104688586,0.4418296104688586,134.0,134,0.157,0.081,0.763,0.4215,0.157,0.081,0.763,0.4215,0,
1,0,0.0,0.03536301593108155,0.03536301593108155,0.4321292916542619,0.4053250726247454,0.4053250726247454,234.0,234,0.068,0.0,0.932,0.4019,0.068,0.0,0.932,0.4019,0,
1,0,0.07357474610589511,0.03448998953123608,0.03448998953123608,0.4446661512586255,0.41153082130947194,0.41153082130947194,237.0,237,0.068,0.0,0.932,0.4019,0.068,0.0,0.932,0.4019,0,
